day	num_rats	Status
2015-12-05	4	Pending
2015-12-05	13	Closed
2015-12-06	15	Closed
2015-12-06	3	Pending
2015-12-06	3	Assigned
2015-12-07	15	Closed
2015-12-07	8	Pending
2015-12-07	1	Assigned
2015-12-08	32	Closed
2015-12-08	8	Pending
2015-12-08	2	Assigned
2015-12-10	2	Assigned
2015-12-10	5	Pending
2015-12-10	36	Closed
2015-12-09	33	Closed
2015-12-09	2	Assigned
2015-12-09	8	Pending
2015-12-11	45	Closed
2015-12-11	16	Pending
2015-12-12	17	Closed
2015-12-12	6	Pending
2015-12-13	24	Closed
2015-12-13	10	Pending
2015-12-14	36	Closed
2015-12-14	11	Pending
2015-12-15	38	Closed
2015-12-14	1	Assigned
2015-12-15	8	Pending
2015-12-16	28	Closed
2015-12-16	11	Pending
2015-12-17	6	Pending
2011-03-08	24	Closed
2011-03-08	3	Pending
2011-03-09	5	Pending
2011-03-09	29	Closed
2017-10-08	1	Assigned
2011-03-10	2	Pending
2011-03-10	19	Closed
2011-03-11	30	Closed
2011-03-13	14	Closed
2011-03-13	4	Pending
2011-03-14	28	Closed
2011-03-14	3	Pending
2011-03-15	30	Closed
2011-03-16	31	Closed
2011-03-17	20	Closed
2011-03-16	5	Pending
2011-03-17	2	Pending
2011-03-18	27	Closed
2011-03-11	4	Pending
2011-03-12	16	Closed
2011-03-12	2	Pending
2011-03-18	1	Pending
2011-03-19	12	Closed
2011-03-19	3	Pending
2011-03-20	13	Closed
2011-03-20	1	Pending
2011-03-21	44	Closed
2011-03-21	5	Pending
2011-03-22	38	Closed
2011-03-23	27	Closed
2011-03-22	3	Pending
2011-03-23	3	Pending
2011-03-24	34	Closed
2011-03-25	25	Closed
2011-03-24	3	Pending
2011-03-31	28	Closed
2011-03-31	4	Pending
2011-04-01	33	Closed
2011-04-01	6	Pending
2011-03-25	3	Pending
2011-03-26	13	Closed
2011-03-26	1	Pending
2011-03-27	13	Closed
2011-03-27	2	Pending
2011-03-28	20	Closed
2011-03-28	3	Pending
2011-03-29	19	Closed
2011-03-30	30	Closed
2011-03-29	2	Pending
2011-03-30	3	Pending
2011-04-09	15	Closed
2011-04-09	4	Pending
2011-04-02	13	Closed
2011-04-03	12	Closed
2011-04-02	5	Pending
2011-04-04	30	Closed
2011-04-03	1	Pending
2011-04-04	10	Pending
2011-04-05	5	Pending
2011-04-05	29	Closed
2011-04-06	42	Closed
2011-04-07	38	Closed
2011-04-06	6	Pending
2011-04-07	3	Pending
2011-04-08	24	Closed
2011-04-08	7	Pending
2011-04-12	3	Pending
2011-04-12	36	Closed
2011-04-13	23	Closed
2011-04-13	3	Pending
2011-04-14	36	Closed
2011-04-14	5	Pending
2011-04-15	26	Closed
2011-04-15	3	Pending
2011-04-16	8	Closed
2011-04-16	1	Pending
2011-04-17	16	Closed
2011-04-17	1	Pending
2011-04-18	41	Closed
2011-04-18	6	Pending
2011-04-19	31	Closed
2011-04-10	15	Closed
2011-04-10	6	Pending
2011-04-11	42	Closed
2011-04-11	3	Pending
2011-04-25	43	Closed
2011-04-26	50	Closed
2011-04-26	8	Pending
2015-04-27	3	Assigned
2011-04-19	5	Pending
2011-04-20	32	Closed
2011-04-20	5	Pending
2011-04-21	17	Closed
2011-04-21	5	Pending
2011-04-22	22	Closed
2011-04-22	7	Pending
2011-04-23	19	Closed
2011-04-24	11	Closed
2011-04-24	1	Pending
2011-04-24	1	Assigned
2011-04-25	6	Pending
2011-05-04	39	Closed
2011-05-04	1	Pending
2011-04-27	42	Closed
2011-04-27	7	Pending
2011-04-28	43	Closed
2011-04-28	7	Pending
2011-04-29	29	Closed
2011-04-29	4	Pending
2011-04-30	4	Pending
2011-04-30	21	Closed
2011-05-01	15	Closed
2011-05-01	2	Pending
2011-05-02	45	Closed
2011-05-01	1	Assigned
2011-05-03	38	Closed
2011-05-02	2	Pending
2011-05-03	1	Pending
2011-05-05	29	Closed
2011-05-05	2	Pending
2011-05-05	1	Assigned
2011-05-06	30	Closed
2011-05-06	3	Pending
2011-05-07	2	Pending
2011-05-07	18	Closed
2011-05-08	10	Closed
2011-05-08	1	Pending
2011-05-09	48	Closed
2011-05-09	6	Pending
2011-05-10	50	Closed
2011-05-10	2	Pending
2011-05-11	40	Closed
2011-05-11	5	Pending
2011-05-12	34	Closed
2011-05-12	4	Pending
2011-05-20	47	Closed
2011-05-13	24	Closed
2011-05-13	2	Pending
2011-05-14	24	Closed
2011-05-14	3	Pending
2011-05-15	12	Closed
2011-05-16	37	Closed
2015-05-28	11	Pending
2011-05-16	3	Pending
2011-05-17	35	Closed
2011-05-17	2	Pending
2011-05-18	31	Closed
2011-05-18	1	Pending
2011-05-19	24	Closed
2011-05-19	5	Pending
2011-05-20	5	Pending
2011-05-24	56	Closed
2016-04-26	2	Assigned
2016-04-27	19	Pending
2016-04-27	1	Assigned
2016-04-28	13	Pending
2016-04-28	37	Closed
2016-04-29	19	Pending
2016-04-28	4	Assigned
2016-04-29	37	Closed
2016-04-30	11	Pending
2016-04-29	2	Assigned
2016-04-30	23	Closed
2016-05-01	8	Pending
2016-05-01	32	Closed
2016-05-01	5	Assigned
2016-05-02	15	Pending
2016-05-02	4	Assigned
2016-05-03	21	Pending
2016-05-03	42	Closed
2016-05-03	2	Assigned
2016-05-04	38	Closed
2016-05-04	9	Pending
2016-05-04	5	Assigned
2016-05-05	2	Assigned
2016-05-05	13	Pending
2016-05-06	2	Assigned
2016-05-06	23	Closed
2016-05-07	13	Pending
2016-05-07	23	Closed
2016-05-06	9	Pending
2016-05-08	22	Closed
2016-05-08	9	Pending
2016-05-07	2	Assigned
2016-05-09	2	Assigned
2016-05-09	59	Closed
2016-05-10	49	Closed
2016-05-09	17	Pending
2016-05-10	20	Pending
2016-05-10	1	Assigned
2016-05-11	54	Closed
2016-05-11	3	Assigned
2016-05-11	8	Pending
2016-05-12	42	Closed
2016-05-12	20	Pending
2016-05-13	16	Pending
2016-05-12	4	Assigned
2016-05-13	2	Assigned
2016-05-14	29	Closed
2016-05-14	1	Assigned
2016-05-15	23	Closed
2016-05-15	7	Pending
2016-05-14	6	Pending
2016-05-16	20	Pending
2016-05-16	52	Closed
2016-05-17	54	Closed
2016-05-16	2	Assigned
2016-05-17	16	Pending
2016-05-18	52	Closed
2016-05-17	1	Assigned
2016-05-18	24	Pending
2016-05-18	5	Assigned
2016-05-19	25	Pending
2016-05-19	4	Assigned
2016-05-20	58	Closed
2016-05-20	16	Pending
2016-05-21	31	Closed
2016-05-20	2	Assigned
2016-05-21	4	Assigned
2016-05-21	5	Pending
2016-05-22	32	Closed
2016-05-23	67	Closed
2016-05-22	5	Assigned
2016-05-22	4	Pending
2016-05-23	17	Pending
2016-05-23	6	Assigned
2016-05-24	14	Pending
2016-05-24	41	Closed
2016-05-24	4	Assigned
2016-05-25	53	Closed
2016-05-25	13	Pending
2016-05-25	2	Assigned
2016-05-26	39	Closed
2016-05-26	16	Pending
2016-05-27	13	Assigned
2016-05-26	9	Assigned
2016-05-27	54	Closed
2016-05-27	10	Pending
2016-05-28	19	Closed
2016-05-28	2	Pending
2016-05-28	4	Assigned
2016-05-29	15	Closed
2016-05-29	5	Assigned
2016-05-29	4	Pending
2016-05-30	7	Assigned
2016-05-31	20	Pending
2016-05-30	7	Pending
2016-05-30	15	Closed
2016-06-01	14	Pending
2016-06-01	14	Assigned
2016-06-02	25	Pending
2016-06-02	1	Assigned
2016-06-03	40	Closed
2016-06-03	11	Assigned
2016-06-03	11	Pending
2016-06-04	30	Closed
2016-06-04	7	Pending
2016-06-04	4	Assigned
2016-06-05	12	Pending
2016-06-05	10	Assigned
2016-06-06	20	Assigned
2016-06-06	17	Pending
2016-06-07	38	Closed
2016-06-07	20	Assigned
2016-06-08	23	Assigned
2016-06-08	42	Closed
2016-06-07	7	Pending
2011-05-24	4	Pending
2011-05-25	53	Closed
2011-05-28	2	Pending
2011-05-25	5	Pending
2011-05-26	44	Closed
2011-05-26	8	Pending
2011-05-27	40	Closed
2011-05-27	3	Pending
2011-05-28	14	Closed
2011-05-21	27	Closed
2011-05-21	4	Pending
2011-05-22	5	Pending
2011-05-22	15	Closed
2011-05-23	51	Closed
2011-05-23	3	Pending
2011-05-29	20	Closed
2011-05-30	14	Closed
2011-05-29	3	Pending
2011-05-30	3	Pending
2011-05-31	63	Closed
2011-05-31	5	Pending
2011-06-01	53	Closed
2011-06-01	5	Pending
2011-06-02	26	Closed
2011-06-02	6	Pending
2011-06-03	23	Closed
2011-06-03	2	Pending
2011-06-04	3	Pending
2011-06-04	12	Closed
2011-06-05	11	Closed
2011-06-05	1	Pending
2011-06-06	49	Closed
2011-06-06	7	Pending
2011-06-07	27	Closed
2011-06-07	2	Pending
2011-06-12	24	Closed
2011-06-13	74	Closed
2011-06-12	5	Pending
2011-06-13	3	Pending
2011-06-14	52	Closed
2011-06-14	13	Pending
2011-06-15	43	Closed
2011-06-08	41	Closed
2011-06-08	1	Pending
2011-06-09	34	Closed
2011-06-09	5	Pending
2011-06-10	32	Closed
2011-06-10	6	Pending
2011-06-11	11	Closed
2011-06-11	1	Pending
2011-06-18	31	Closed
2011-06-18	4	Pending
2011-06-19	27	Closed
2011-06-19	2	Pending
2011-06-20	58	Closed
2011-06-20	9	Pending
2011-06-21	6	Pending
2011-06-21	40	Closed
2011-06-22	43	Closed
2015-07-05	18	Closed
2011-06-22	3	Pending
2011-06-23	45	Closed
2011-06-22	1	Assigned
2011-06-15	4	Pending
2011-06-16	33	Closed
2011-06-16	5	Pending
2011-06-17	33	Closed
2011-06-17	2	Pending
2011-06-23	2	Pending
2011-06-24	45	Closed
2011-06-24	3	Pending
2011-06-25	44	Closed
2011-06-25	4	Pending
2011-06-26	17	Closed
2011-06-27	57	Closed
2011-06-26	2	Pending
2011-06-27	10	Pending
2011-06-28	52	Closed
2011-06-28	7	Pending
2011-06-29	41	Closed
2011-06-29	5	Pending
2011-06-30	40	Closed
2011-06-30	3	Pending
2011-07-01	31	Closed
2011-07-02	17	Closed
2011-07-02	2	Pending
2011-07-03	10	Closed
2011-07-04	4	Pending
2011-07-03	2	Pending
2011-07-04	12	Closed
2011-07-05	39	Closed
2011-07-05	6	Pending
2011-07-05	1	Assigned
2011-07-06	51	Closed
2011-07-06	5	Pending
2011-07-07	33	Closed
2011-07-07	10	Pending
2011-07-08	34	Closed
2011-07-08	3	Pending
2011-07-09	27	Closed
2011-07-09	2	Pending
2011-07-10	19	Closed
2011-07-01	2	Pending
2011-07-15	41	Closed
2011-07-16	2	Pending
2011-07-16	15	Closed
2011-07-17	19	Closed
2011-07-18	34	Closed
2011-07-18	8	Pending
2011-07-11	32	Closed
2011-07-11	9	Pending
2011-07-10	2	Pending
2011-07-12	48	Closed
2011-07-12	6	Pending
2011-07-13	46	Closed
2011-07-13	4	Pending
2011-07-14	34	Closed
2011-07-14	2	Pending
2011-07-15	5	Pending
2011-07-19	36	Closed
2011-07-20	29	Closed
2011-07-19	10	Pending
2015-12-17	18	Closed
2015-12-16	1	Assigned
2015-12-17	5	Assigned
2015-12-18	21	Closed
2015-12-18	6	Pending
2015-12-18	3	Assigned
2015-12-19	16	Closed
2015-12-19	2	Assigned
2015-12-19	5	Pending
2015-12-20	1	Pending
2015-12-20	1	Assigned
2015-12-21	6	Pending
2015-12-21	24	Closed
2015-12-21	2	Assigned
2015-12-22	19	Closed
2015-12-22	5	Assigned
2015-12-22	8	Pending
2015-12-23	21	Closed
2015-12-23	6	Pending
2015-12-23	1	Assigned
2015-12-24	10	Pending
2015-12-24	16	Closed
2015-12-25	4	Pending
2015-12-24	1	Assigned
2015-12-25	13	Closed
2015-12-26	17	Closed
2015-12-27	18	Closed
2015-12-26	1	Pending
2015-12-26	2	Assigned
2015-12-27	5	Pending
2015-12-28	23	Closed
2015-12-28	7	Pending
2015-12-28	6	Assigned
2015-12-29	6	Pending
2015-12-29	27	Closed
2015-12-29	3	Assigned
2015-12-30	5	Pending
2015-12-30	29	Closed
2015-12-30	2	Assigned
2015-12-31	5	Pending
2015-12-31	2	Assigned
2015-12-31	9	Closed
2016-01-01	7	Pending
2016-01-01	13	Closed
2016-01-01	4	Assigned
2016-01-02	17	Closed
2016-01-02	4	Assigned
2016-01-03	4	Assigned
2016-01-02	2	Pending
2016-01-03	15	Closed
2016-01-03	8	Pending
2016-01-04	6	Pending
2016-01-04	5	Assigned
2016-01-04	21	Closed
2016-01-05	12	Assigned
2016-01-05	10	Pending
2016-01-05	19	Closed
2016-08-09	60	Closed
2016-08-10	49	Closed
2016-08-09	10	Pending
2016-08-10	8	Pending
2016-08-10	11	Assigned
2016-08-11	1	Assigned
2016-08-11	47	Closed
2016-08-11	17	Pending
2016-08-12	10	Assigned
2016-08-12	11	Pending
2016-08-13	23	Closed
2016-08-13	2	Pending
2016-08-13	3	Assigned
2016-08-14	25	Closed
2016-08-14	4	Assigned
2016-08-14	6	Pending
2016-08-15	61	Closed
2016-08-15	13	Pending
2016-08-16	17	Pending
2016-08-15	6	Assigned
2016-08-16	44	Closed
2016-08-17	48	Closed
2016-08-17	16	Assigned
2016-08-17	10	Pending
2016-08-18	16	Pending
2016-08-18	2	Assigned
2016-08-19	42	Closed
2016-08-19	7	Pending
2016-08-19	14	Assigned
2016-08-20	33	Closed
2016-08-20	4	Assigned
2016-08-20	5	Pending
2016-08-21	6	Pending
2016-08-21	34	Closed
2016-08-21	5	Assigned
2016-08-22	49	Closed
2016-08-22	17	Pending
2016-08-22	9	Assigned
2016-08-23	13	Pending
2016-08-23	7	Assigned
2016-08-24	37	Closed
2016-08-24	6	Pending
2016-08-25	30	Pending
2016-08-24	5	Assigned
2016-08-25	41	Closed
2016-08-26	30	Closed
2016-08-26	6	Pending
2016-08-26	2	Assigned
2016-08-27	4	Assigned
2016-08-27	8	Pending
2016-08-28	18	Closed
2016-08-28	1	Assigned
2016-08-29	44	Closed
2016-08-28	5	Pending
2016-08-29	5	Assigned
2016-08-29	18	Pending
2016-08-30	61	Closed
2016-08-30	14	Pending
2016-08-30	4	Assigned
2016-08-31	11	Pending
2016-09-01	19	Pending
2016-08-31	3	Assigned
2016-09-01	44	Closed
2016-09-02	7	Pending
2016-09-02	36	Closed
2016-09-03	8	Assigned
2016-09-02	7	Assigned
2016-09-03	38	Closed
2016-09-03	7	Pending
2016-09-04	12	Pending
2016-09-04	28	Closed
2016-09-04	4	Assigned
2016-09-05	6	Pending
2016-09-05	6	Assigned
2016-09-05	24	Closed
2016-09-06	10	Assigned
2016-09-06	11	Pending
2016-09-07	49	Closed
2016-09-07	13	Pending
2016-09-07	9	Assigned
2016-09-08	50	Closed
2016-09-08	15	Assigned
2016-09-09	14	Pending
2016-09-09	15	Assigned
2016-09-08	13	Pending
2016-09-09	37	Closed
2016-09-10	10	Closed
2016-09-10	18	Pending
2016-09-11	22	Closed
2016-09-11	9	Pending
2016-09-11	1	Assigned
2016-09-12	43	Closed
2016-09-12	12	Pending
2016-09-12	8	Assigned
2016-09-13	8	Assigned
2016-09-13	14	Pending
2016-09-14	17	Pending
2016-09-14	61	Closed
2016-09-16	10	Pending
2016-09-15	1	Assigned
2016-09-17	44	Closed
2016-09-16	2	Assigned
2016-09-17	19	Pending
2016-09-18	26	Closed
2016-09-18	8	Pending
2016-09-19	52	Closed
2016-09-19	14	Pending
2016-09-19	1	Assigned
2016-09-20	19	Pending
2016-09-20	3	Assigned
2016-09-21	18	Pending
2016-09-22	54	Closed
2016-09-22	16	Pending
2016-09-22	2	Assigned
2016-09-23	14	Pending
2016-09-23	1	Assigned
2016-09-24	31	Closed
2016-09-24	5	Pending
2016-09-25	15	Pending
2016-09-25	27	Closed
2016-09-26	27	Pending
2016-09-26	2	Assigned
2016-09-27	55	Closed
2016-09-27	18	Pending
2016-09-27	1	Assigned
2016-09-28	52	Closed
2016-09-28	10	Pending
2016-09-29	43	Closed
2016-09-28	3	Assigned
2016-09-29	14	Pending
2016-09-30	40	Closed
2016-09-30	12	Pending
2016-10-01	30	Closed
2016-10-01	1	Assigned
2016-10-01	5	Pending
2016-10-02	27	Closed
2016-10-02	6	Pending
2016-10-03	19	Pending
2016-10-03	63	Closed
2016-10-04	11	Pending
2016-10-04	48	Closed
2016-10-05	3	Assigned
2016-10-05	52	Closed
2016-10-05	15	Pending
2016-10-06	1	Assigned
2016-10-06	15	Pending
2016-10-07	36	Closed
2016-10-08	19	Closed
2016-10-07	10	Pending
2016-10-07	1	Assigned
2016-10-09	26	Closed
2016-10-08	2	Assigned
2016-10-08	3	Pending
2016-10-09	6	Pending
2016-10-09	1	Assigned
2016-10-10	36	Closed
2016-10-10	6	Pending
2016-10-11	6	Pending
2016-10-11	3	Assigned
2016-10-12	42	Closed
2016-10-12	17	Pending
2016-10-13	14	Pending
2016-10-12	3	Assigned
2016-10-13	47	Closed
2016-10-14	15	Pending
2016-10-13	3	Assigned
2016-10-14	28	Closed
2016-10-15	33	Closed
2016-10-15	12	Pending
2016-10-16	31	Closed
2016-10-15	1	Assigned
2016-10-17	1	Assigned
2016-10-18	46	Closed
2016-10-18	10	Pending
2016-10-18	1	Assigned
2016-10-19	23	Pending
2016-10-19	3	Assigned
2016-10-20	15	Pending
2016-10-20	3	Assigned
2016-10-21	17	Pending
2016-10-21	39	Closed
2016-10-22	10	Pending
2016-10-21	1	Assigned
2016-10-23	32	Closed
2016-10-22	21	Closed
2016-10-23	8	Pending
2016-10-24	37	Closed
2016-10-23	1	Assigned
2016-10-24	9	Pending
2016-10-25	55	Closed
2016-10-25	13	Pending
2016-10-25	4	Assigned
2016-10-26	30	Closed
2015-02-10	3	Pending
2015-02-14	10	Closed
2015-02-17	1	Assigned
2015-02-17	2	Pending
2015-02-18	2	Assigned
2015-02-19	4	Pending
2015-02-21	9	Closed
2015-02-14	6	Pending
2015-02-25	1	Pending
2015-02-27	5	Pending
2015-02-28	12	Closed
2015-02-28	5	Pending
2015-03-01	1	Pending
2015-03-03	3	Pending
2015-03-04	5	Pending
2015-02-22	2	Pending
2015-03-11	29	Closed
2015-03-11	1	Assigned
2015-03-12	4	Pending
2015-03-13	1	Assigned
2015-03-14	5	Pending
2015-03-04	1	Assigned
2015-03-06	4	Pending
2015-03-07	4	Pending
2015-03-08	2	Assigned
2015-03-09	1	Assigned
2015-03-10	1	Assigned
2015-03-21	10	Pending
2015-03-23	10	Pending
2015-03-23	2	Assigned
2015-03-24	2	Assigned
2015-03-25	2	Assigned
2015-03-27	24	Closed
2015-03-27	2	Assigned
2015-03-15	2	Assigned
2015-03-16	7	Pending
2015-03-16	1	Assigned
2015-03-17	3	Assigned
2015-03-18	4	Pending
2015-03-18	1	Assigned
2015-03-20	5	Pending
2015-04-03	12	Pending
2015-04-03	30	Closed
2015-04-04	10	Pending
2015-04-03	2	Assigned
2015-04-05	5	Pending
2015-04-07	4	Assigned
2015-04-08	7	Assigned
2015-04-11	6	Pending
2015-04-10	2	Assigned
2015-04-11	15	Closed
2015-03-28	2	Pending
2015-03-28	2	Assigned
2015-03-29	1	Assigned
2015-03-31	2	Assigned
2015-04-02	1	Assigned
2015-04-02	3	Pending
2015-04-23	9	Pending
2015-04-25	1	Assigned
2015-04-25	6	Pending
2015-04-27	8	Pending
2015-04-28	10	Pending
2015-04-13	38	Closed
2015-04-14	9	Pending
2015-04-14	1	Assigned
2015-04-15	11	Pending
2015-04-15	1	Assigned
2015-04-17	34	Closed
2015-04-17	11	Pending
2015-04-18	19	Closed
2015-04-18	5	Pending
2015-04-20	10	Pending
2015-04-20	1	Assigned
2015-04-21	1	Assigned
2015-04-23	1	Assigned
2015-04-29	1	Assigned
2015-04-30	4	Assigned
2015-05-01	13	Pending
2015-05-01	1	Assigned
2015-05-02	23	Closed
2015-05-02	2	Pending
2015-05-03	1	Assigned
2015-05-03	6	Pending
2015-05-04	8	Pending
2015-05-04	3	Assigned
2015-05-05	1	Assigned
2015-05-06	2	Assigned
2015-05-08	2	Assigned
2015-05-09	35	Closed
2015-05-10	3	Pending
2015-05-13	3	Assigned
2015-05-12	2	Assigned
2015-05-14	3	Assigned
2015-05-15	5	Assigned
2015-04-28	1	Assigned
2017-02-12	23	Closed
2015-06-04	6	Pending
2015-05-16	5	Assigned
2015-05-17	3	Assigned
2015-05-18	4	Assigned
2015-05-19	4	Assigned
2015-05-22	7	Pending
2015-05-23	21	Closed
2015-05-23	1	Assigned
2015-05-23	6	Pending
2015-05-26	1	Assigned
2015-05-28	7	Assigned
2015-05-29	11	Pending
2015-05-29	5	Assigned
2015-05-30	6	Pending
2015-05-30	2	Assigned
2015-05-31	3	Assigned
2015-06-02	8	Pending
2015-06-03	9	Pending
2015-06-15	13	Pending
2015-06-15	10	Assigned
2015-06-19	10	Assigned
2015-06-20	14	Assigned
2015-06-23	9	Pending
2015-06-22	2	Assigned
2017-03-17	11	Pending
2017-03-18	14	Closed
2015-06-05	4	Assigned
2015-06-06	4	Assigned
2017-04-23	21	Closed
2015-06-08	14	Assigned
2015-06-11	6	Assigned
2015-06-12	10	Assigned
2015-06-13	8	Assigned
2015-06-13	20	Closed
2015-06-13	6	Pending
2015-06-14	8	Pending
2015-06-14	4	Assigned
2015-06-30	14	Assigned
2015-07-01	20	Assigned
2015-07-01	13	Pending
2015-07-04	21	Closed
2015-07-07	13	Pending
2011-07-21	25	Closed
2011-07-20	4	Pending
2011-07-21	4	Pending
2011-07-22	2	Pending
2011-07-22	22	Closed
2011-07-23	13	Closed
2011-07-23	2	Pending
2011-07-24	15	Closed
2011-07-25	10	Pending
2011-07-24	2	Pending
2011-07-25	45	Closed
2011-07-26	51	Closed
2011-07-28	34	Closed
2011-07-28	10	Pending
2011-07-29	31	Closed
2011-07-29	2	Pending
2011-07-30	16	Closed
2011-07-30	2	Pending
2011-07-31	1	Pending
2011-07-31	17	Closed
2011-08-01	36	Closed
2011-08-01	8	Pending
2011-08-02	49	Closed
2011-08-02	10	Pending
2011-08-03	33	Closed
2011-07-26	2	Pending
2011-07-27	35	Closed
2011-07-27	4	Pending
2011-08-11	39	Closed
2011-08-11	4	Pending
2011-08-12	40	Closed
2011-08-03	6	Pending
2011-08-04	41	Closed
2011-08-05	36	Closed
2011-08-04	3	Pending
2011-08-05	4	Pending
2011-08-06	25	Closed
2011-08-06	4	Pending
2011-08-07	14	Closed
2017-10-12	1	Assigned
2011-08-07	5	Pending
2011-08-08	42	Closed
2011-08-08	6	Pending
2011-08-09	44	Closed
2011-08-09	4	Pending
2011-08-10	5	Pending
2011-08-10	40	Closed
2011-08-13	23	Closed
2011-08-14	12	Closed
2011-08-15	41	Closed
2011-08-16	56	Closed
2011-08-15	6	Pending
2011-08-16	5	Pending
2011-08-17	51	Closed
2011-08-17	4	Pending
2011-08-18	31	Closed
2011-08-18	10	Pending
2011-08-12	4	Pending
2011-08-28	8	Closed
2011-08-19	33	Closed
2011-08-19	6	Pending
2011-08-20	22	Closed
2011-08-20	1	Pending
2011-08-21	13	Closed
2011-08-21	3	Pending
2011-08-22	42	Closed
2011-08-22	5	Pending
2011-08-23	41	Closed
2011-08-23	3	Pending
2011-08-24	41	Closed
2011-08-24	5	Pending
2011-08-25	8	Pending
2011-08-25	32	Closed
2011-08-26	18	Closed
2011-08-26	1	Pending
2011-08-27	2	Closed
2011-08-30	43	Closed
2011-08-30	2	Pending
2011-08-31	35	Closed
2011-09-01	39	Closed
2011-08-31	1	Pending
2011-09-01	2	Pending
2011-09-02	36	Closed
2011-09-02	2	Pending
2011-09-03	23	Closed
2011-08-29	23	Closed
2011-08-29	2	Pending
2011-09-11	20	Closed
2011-09-06	41	Closed
2011-09-06	5	Pending
2011-09-07	24	Closed
2011-09-07	4	Pending
2011-09-08	35	Closed
2011-09-08	3	Pending
2011-09-09	30	Closed
2011-09-09	2	Pending
2011-09-10	22	Closed
2011-09-10	4	Pending
2011-09-03	1	Pending
2011-09-04	16	Closed
2011-09-04	2	Pending
2011-09-05	27	Closed
2011-09-17	20	Closed
2011-09-18	12	Closed
2011-09-19	44	Closed
2011-09-19	8	Pending
2011-09-12	35	Closed
2011-09-12	7	Pending
2011-09-13	42	Closed
2011-09-13	6	Pending
2011-09-14	34	Closed
2011-09-14	1	Pending
2011-09-16	29	Closed
2011-09-15	34	Closed
2011-09-15	6	Pending
2011-09-16	4	Pending
2011-09-17	1	Pending
2011-09-25	18	Closed
2011-09-25	1	Pending
2011-09-26	3	Pending
2011-09-26	40	Closed
2011-09-27	52	Closed
2011-09-20	44	Closed
2011-09-20	5	Pending
2011-09-21	46	Closed
2011-09-21	2	Pending
2016-06-09	41	Closed
2016-06-08	15	Pending
2016-06-09	21	Pending
2016-06-10	40	Closed
2016-06-10	7	Pending
2016-06-09	1	Assigned
2016-06-11	11	Pending
2016-06-10	6	Assigned
2016-06-11	5	Assigned
2016-06-11	19	Closed
2016-06-12	12	Pending
2016-06-12	23	Closed
2016-06-12	7	Assigned
2016-06-13	10	Pending
2016-06-14	13	Pending
2016-06-14	8	Assigned
2016-06-13	44	Closed
2016-06-14	31	Closed
2016-06-13	11	Assigned
2016-06-15	38	Closed
2016-06-15	9	Assigned
2016-06-16	34	Closed
2016-06-15	12	Pending
2016-06-16	18	Pending
2016-06-17	47	Closed
2016-06-17	12	Pending
2016-06-17	13	Assigned
2016-06-18	26	Closed
2016-06-18	9	Pending
2016-06-18	11	Assigned
2016-06-19	8	Assigned
2016-06-19	32	Closed
2016-06-19	6	Pending
2016-06-20	7	Pending
2016-06-20	14	Assigned
2016-06-21	20	Pending
2016-06-21	16	Assigned
2016-06-21	34	Closed
2016-06-22	12	Pending
2016-06-22	12	Assigned
2016-06-23	19	Pending
2016-06-23	53	Closed
2016-06-23	2	Assigned
2016-06-24	41	Closed
2016-06-24	9	Pending
2016-06-24	7	Assigned
2016-06-25	26	Closed
2016-06-25	8	Assigned
2016-06-26	27	Closed
2016-06-25	8	Pending
2016-06-27	11	Assigned
2016-06-26	6	Assigned
2016-06-26	11	Pending
2016-06-27	44	Closed
2016-06-27	13	Pending
2016-06-28	43	Closed
2016-06-28	8	Pending
2016-06-29	17	Pending
2016-06-29	57	Closed
2016-06-28	11	Assigned
2016-06-29	24	Assigned
2016-06-30	38	Closed
2016-06-30	5	Assigned
2016-06-30	27	Pending
2016-07-01	36	Closed
2016-07-01	7	Assigned
2016-07-01	6	Pending
2016-07-02	25	Closed
2016-07-02	11	Pending
2016-07-03	28	Closed
2016-07-03	3	Assigned
2016-07-03	10	Pending
2016-07-02	7	Assigned
2016-07-04	4	Pending
2016-07-04	18	Closed
2016-07-04	4	Assigned
2016-07-05	65	Closed
2016-07-05	10	Pending
2016-07-05	13	Assigned
2016-07-06	55	Closed
2016-07-06	19	Assigned
2016-07-06	14	Pending
2016-07-07	5	Assigned
2016-07-07	45	Closed
2016-07-08	5	Pending
2016-07-07	15	Pending
2016-07-08	36	Closed
2016-07-09	26	Closed
2016-07-09	10	Pending
2016-07-08	3	Assigned
2016-07-10	24	Closed
2016-07-09	3	Assigned
2016-07-10	8	Assigned
2016-07-10	8	Pending
2016-07-11	50	Closed
2016-07-12	9	Pending
2016-07-13	47	Closed
2016-07-12	46	Closed
2016-07-12	12	Assigned
2016-07-13	10	Assigned
2016-07-13	24	Pending
2016-07-14	19	Pending
2016-07-14	45	Closed
2016-07-14	2	Assigned
2016-07-15	36	Closed
2016-07-15	14	Pending
2016-07-16	19	Closed
2016-07-16	4	Assigned
2016-07-16	6	Pending
2016-07-17	4	Pending
2016-07-18	6	Assigned
2016-07-17	4	Assigned
2016-07-19	59	Closed
2016-07-18	9	Pending
2016-07-19	15	Pending
2016-07-20	20	Assigned
2016-07-20	35	Closed
2011-09-22	43	Closed
2011-09-22	10	Pending
2011-09-23	29	Closed
2011-09-24	29	Closed
2011-09-23	3	Pending
2011-09-27	5	Pending
2011-09-28	39	Closed
